status	case	seconds	input_sha256	output	phase_ir	residual_vmi_ops	diagnostic
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/build_bias.pto	32	6e6a5eb5bc58a351255d0ca1f709cd7c8ad1a3aebccbfd033f7c42fa3f20bce4	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/build_bias.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/build_bias	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/comb_sinkhorn.pto	256	4e85066f7d89bd3f7a308ad1423efdfccf458b118c30e34766fdee6909ff1f65	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/comb_sinkhorn.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/comb_sinkhorn	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/gather_kv.pto	14	3a35a1f3f1525262fdce25deba47163955ea95afa80f5123856b88414af197e8	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/gather_kv.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/gather_kv	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_inactive_pad.pto	6	49c3e572f4466710fd70feba789682144cb0336267243720ae8ae398f7676093	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_inactive_pad.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_inactive_pad	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_prefill.pto	97	2e5f24f73e2c289d30e2ac94fd51e3e6499c2cee151f76f4fa14430abf08a3cb	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_prefill.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_post_prefill	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_linear.pto	28	c3341cc91f4ab3da661bddb644f23f697e9c84b69d3580d191c304896b85a4b2	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_linear.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_linear	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_rms.pto	41	539764fc9462855b9c3ce233d78fbdf308477c4b0abffe247abc6d2d0d1e49a6	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_rms.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_rms	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_seed.pto	5	d6218d22a604877e07935109107587f4fcc3a119f88a1fd63ad1b0ad1c8f0cc9	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/hc_pre_seed	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_matmul.pto	48	a194b79e1f44ec7f432b38b85214acf06b4d6c16dd11aa7ada7f16821d5a00a4	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_matmul	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_seed.pto	6	0ea07b4748d12ab3c8f8d588f11c2c6def1519b5bc354261b5d8c4fee1e2b56a	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_proj_seed	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_rms_norm_rope.pto	132	67eae6bf0545efc70dc58cdc0b87a557dc2a4d874161bab3fe358f528095311d	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_rms_norm_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/kv_rms_norm_rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/merge_norm.pto	64	c66de5bd5bcb363f6a0668cc5eab0ec1c36745a9be91cd62450b164c19dbc45d	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/merge_norm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/merge_norm	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/mix_x.pto	56	c5b4112fa7cee447123771fae2a3be6d812b45cf881e5a6efbc8472cfe7baf87	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/mix_x.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/mix_x	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_cache_write.pto	11	09b69f3cf1030c15f8c91ef74d421876d212c0fabb4db4ff54d411888fcc153d	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_cache_write.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_cache_write	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_kv_score_proj.pto	89	6831feacecaf7311cf8f88e85e2ef310ccdaaafc230fa23fc901b8c3ef532138	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_kv_score_proj.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_kv_score_proj	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_rmsnorm_rope.pto	106	32612b94051bcddcce4b6e885f23cb541ae6744e51f10c8b857e35204fa7122d	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_rmsnorm_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_rmsnorm_rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_softmax_pool.pto	85	45b3668167eda5285c47cac6a610b7dea8f17d05717cbbeee4fd79371c8472a9	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_softmax_pool.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_softmax_pool	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_state_update.pto	20	1de6355443229af7016e133f575fa684972b78354f1fef5cd8701b61ceb3870a	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_state_update.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_state_update	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_write_map.pto	9	6936057004b186aa5ce76f3ee7c3aec093acc5f870dc6f182b0a261c2ce8c4c7	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_write_map.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_c4_write_map	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_cache_write.pto	5	cb58158124c99dbf480063c341f29a0a4ca48f1dd575416cf32528d50436cf79	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_cache_write.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_cache_write	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_idx_halfrope.pto	13	4ef95c46120c2c9a85beb00aa94dfc2dee46131772f88a302c29d10f94a319b9	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_idx_halfrope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_idx_halfrope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_sparse_idx_tile.pto	9	8c303deac4f283fafb77c71d4cc757b69efe379f504382cd09152a4ae82dc9eb	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_sparse_idx_tile.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_csa_sparse_idx_tile	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_cache_write.pto	34	cc6b7490b441701f96b35c6683f8339ed077c52523c21615b275cf283d1362c2	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_cache_write.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_cache_write	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_hadamard.pto	13	c429fe2864cc965524b962cf058c870734bbce23e3633810dfed687bdba09e7a	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_hadamard.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_hadamard	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_score_proj.pto	78	28bcb3e00d735a5f817ae2af793a0dca8cc5d01444d18430a270765883fb7bb8	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_score_proj.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_kv_score_proj	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_rmsnorm_rope.pto	90	b9802f691ae6b79d139d61b7dbd57154fcb1d2ee8f3cd1b0785b24e7108d6282	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_rmsnorm_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_rmsnorm_rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_softmax_pool.pto	79	03fa5f18464026dc078f5dcf3b2b0a3131bc641bdaf974c62949d40553316f9b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_softmax_pool.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_softmax_pool	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_state_update.pto	18	d77d2f29e664513e2a8c0f1665fd387ca97e1706a34b10abf3c04ef9341352f9	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_state_update.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_state_update	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map.pto	8	a037b5d4e1ef963ad081a7ac910fe1b4efe2aaaf6d9dd092e9db2605f614692c	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant.pto	37	fc0e938f5d58fc90b7979dcc1736bb47cc289889daa6af2227119346e65efad7	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj.pto	28	04c5731f9feeee1d6eed8edffee0f2c922e69b7c4d61ed8abd0b0ae4040bd6e5	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope.pto	61	c891b08c56ea0488e9961bafe6de9d55fe9ea83ed9e5af2df82c3d8cff2601a3	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score.pto	30	b7529b8aa53e4a999f58927b871a95cf97d02035e110199e10d2a5096941328b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init.pto	5	2314477f0dd19596755ada42f25558e84351fae0465e2dd1905d4b029e469e70	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out.pto	5	20f6bd39faf527d7b5b254c2e6c67825be86839b02b6b90268d694a9a7d5b8a8	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk.pto	19	262e08353076909f1a0b4db722f550402c60c18628e744455b4b24acc86fc185	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj.pto	26	d19d3be76f1903c719db8ac9e6da61f692d12ed1c5622bd2308be0bca9a44dd0	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm.pto	57	82c9451a95c763fd7af4ec46611c6f57b68eef9150a47758deb54240a8e29b34	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act.pto	19	1ed348991556a08239d4ad52cbd63f5de37f16dfb4bdb749d691879dd2cfac3b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm.pto	37	66bcf452744ec5358cedc0b1db6c272625c9ec66f6a07aa778768a40bf518af0	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare.pto	56	a75c8d9a4295b357868b8da0d9e7f4bb62cdcd648fb2654137449cfed7412bc5	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv.pto	98	349cc7e9a045fa8876a7ea4aa31677b93fa3aa008491b85e558364934ff2ff16	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows.pto	9	4939d1e607fbe138e600bb9a6b28e4eeaebdfe2b3af2b04cbfe543b5efa6b07f	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope.pto	95	b7b74d5ee9404ac09fc6d2b6c0854ac9c964f4bc825ea8826a96317bc6a30a84	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul.pto	48	9130cf3cfbe3c544304e39863ed41e5a9844beb5ae9f6b21c81eecb387fd8ca3	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul.pto	47	4f7a6bd25a58892abc490bb5b31933efbba6c89b0c11f7927227e02167e656b6	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed.pto	5	9248d152110eb3fb3c09dd39319cc1fe36915f1b1945f7bc86d196c11ce4c713	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant.pto	108	f1c63fa214c06626f145411030b8e3349d31a1ea0398bd84179c6c91258b7a11	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant.pto	32	007cac12b434891d82873292d3f4917cd7f7833afe361bdc0a635c4374eb6d51	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm.pto	62	e58313c9cefb76ae80b34cdd67e79e8a5d2fe93811eca1a51f2ec28ecd0cf0ca	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope.pto	47	1a3df7f6d75648f0552a1ec941637582c20beb9d9b9169c6d373e5013f8730f8	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs.pto	49	62086035fed1079dfbdc9d2dc5240c951d5e8afd5f608a2aa3a2bb2eb0687cd2	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs	0	cached
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post.pto	51	5849c77c46a9d9d8d650b594c289447afd33a0eeba860e2ac2e1ef1726075ea5	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post	0	cached
